edificio_id,regional_sample_rank,codigo_region,region,codigo_comuna,tmy_commune_id,nombre_comuna,year,episcope_archetype,area_promedio_inmueble_m2,n_inmuebles,total_inmuebles_regional,wood_inmuebles_regional,wood_share_regional,sampling_weight_wood_inmuebles,sample_expansion_weight,requested_samples_region,n_pers_edificio,heating_demand_kwh,heating_demand_kwh_m2,scenario,efficiency,target_fuel_energy_kwh,assigned_useful_energy_kwh,assigned_fuel_energy_kwh,unallocated_fuel_energy_kwh,unmet_heating_energy_kwh,wood_mass_kg,wood_volume_solid_m3,wood_volume_stere,scenario_source,useful_coverage_target,redpe_case,redpe_target_m3st,weather_rows,building_year,building_type,material,thermal_zone,model_persons,model_area_m2
1197781,17,6,O'Higgins,6207,6306,Palmilla,2024,CL.SFH.preRT.lad.D,81.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,14.227272727272727,4316.10741997627,53.28527678983049,coverage_mid,0.5,6474.161129964405,3237.0805649822023,6474.161129964405,0.0,1079.0268549940681,1553.798671191457,2.2197123874163673,3.468300605338074,coverage_sensitivity,0.75,,,8784,1990,SFH,lad,D,8,81.0
1197781,17,6,O'Higgins,6207,6306,Palmilla,2024,CL.SFH.preRT.lad.D,81.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,14.227272727272727,4316.10741997627,53.28527678983049,redpe_mid,0.5,7040.0,3519.9999999999995,7039.999999999999,9.094947017729282e-13,796.1074199762706,1689.5999999999997,2.4137142857142853,3.7714285714285705,REDPE_2020,,mid,3.77,8784,1990,SFH,lad,D,8,81.0
1178845,18,6,O'Higgins,6202,6303,Chimbarongo,2024,CL.SFH.RT2.lad.D,40.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,3.6296296296296298,3126.12698972284,78.15317474307099,coverage_mid,0.5,4689.19048458426,2344.59524229213,4689.19048458426,0.0,781.5317474307094,1125.4057163002224,1.6077224518574604,2.512066331027282,coverage_sensitivity,0.75,,,8784,2011,SFH,lad,D,4,40.0
1178845,18,6,O'Higgins,6202,6303,Chimbarongo,2024,CL.SFH.RT2.lad.D,40.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,3.6296296296296298,3126.12698972284,78.15317474307099,redpe_mid,0.5,7040.0,3126.12698972284,6252.25397944568,787.7460205543202,0.0,1500.5409550669633,2.1436299358099475,3.349421774703043,REDPE_2020,,mid,3.77,8784,2011,SFH,lad,D,4,40.0
1147942,19,6,O'Higgins,6117,6114,Quinta de Tilcoco,2024,CL.SFH.preRT.lad.D,66.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,3.5853658536585367,3718.202826363657,56.33640646005541,coverage_mid,0.5,5577.304239545486,2788.6521197727434,5577.304239545487,0.0,929.5507065909142,1338.553017490917,1.9122185964155958,2.9878415568993684,coverage_sensitivity,0.75,,,8784,1990,SFH,lad,D,4,66.0
1147942,19,6,O'Higgins,6117,6114,Quinta de Tilcoco,2024,CL.SFH.preRT.lad.D,66.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,3.5853658536585367,3718.202826363657,56.33640646005541,redpe_mid,0.5,7040.0,3519.9999999999995,7039.999999999999,9.094947017729282e-13,198.20282636365712,1689.5999999999997,2.4137142857142853,3.7714285714285705,REDPE_2020,,mid,3.77,8784,1990,SFH,lad,D,4,66.0
1043283,20,6,O'Higgins,6102,6108,Machalí,2024,CL.SFH.RT1.mad.D,39.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,3.82,13019.241712708437,333.8267105822676,coverage_mid,0.5,19528.862569062658,9764.43128453133,19528.86256906266,0.0,3254.8104281771084,4686.927016575039,6.6956100236786265,10.461890661997854,coverage_sensitivity,0.75,,,8784,2003,SFH,mad,D,4,39.0
1043283,20,6,O'Higgins,6102,6108,Machalí,2024,CL.SFH.RT1.mad.D,39.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,3.82,13019.241712708437,333.8267105822676,redpe_mid,0.5,7040.0,3520.0,7040.0,0.0,9499.241712708437,1689.6,2.4137142857142857,3.7714285714285714,REDPE_2020,,mid,3.77,8784,2003,SFH,mad,D,4,39.0
1080965,21,6,O'Higgins,6105,6105,Doñihue,2024,CL.SFH.RT1.lad.D,72.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,4.580152671755725,4825.160598116022,67.01611941827808,coverage_mid,0.5,7237.740897174033,3618.870448587017,7237.740897174034,0.0,1206.2901495290046,1737.0578153217682,2.4815111647453834,3.8773611949146614,coverage_sensitivity,0.75,,,8784,2003,SFH,lad,D,5,72.0
1080965,21,6,O'Higgins,6105,6105,Doñihue,2024,CL.SFH.RT1.lad.D,72.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,4.580152671755725,4825.160598116022,67.01611941827808,redpe_mid,0.5,7040.0,3520.0000000000005,7040.000000000001,0.0,1305.160598116021,1689.6000000000001,2.4137142857142857,3.7714285714285714,REDPE_2020,,mid,3.77,8784,2003,SFH,lad,D,5,72.0
1083560,22,6,O'Higgins,6106,6104,Coltauco,2024,CL.SFH.RT1.lad.D,36.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,3.4347826086956523,2592.182964073067,72.00508233536297,coverage_mid,0.5,3888.274446109601,1944.1372230548004,3888.274446109601,0.0,648.0457410182671,933.1858670663042,1.3331226672375776,2.0830041675587148,coverage_sensitivity,0.75,,,8784,2003,SFH,lad,D,3,36.0
1083560,22,6,O'Higgins,6106,6104,Coltauco,2024,CL.SFH.RT1.lad.D,36.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,3.4347826086956523,2592.182964073067,72.00508233536297,redpe_mid,0.5,7040.0,2592.182964073067,5184.365928146134,1855.6340718538659,0.0,1244.247822755072,1.7774968896501029,2.7773388900782856,REDPE_2020,,mid,3.77,8784,2003,SFH,lad,D,3,36.0
1146288,23,6,O'Higgins,6115,6109,Malloa,2024,CL.SFH.RT1.lad.D,35.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,6.0,3105.622013708222,88.73205753452062,coverage_mid,0.5,4658.433020562333,2329.2165102811664,4658.433020562333,0.0,776.405503427055,1118.02392493496,1.5971770356213713,2.4955891181583927,coverage_sensitivity,0.75,,,8784,2003,SFH,lad,D,6,35.0
1146288,23,6,O'Higgins,6115,6109,Malloa,2024,CL.SFH.RT1.lad.D,35.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,6.0,3105.622013708222,88.73205753452062,redpe_mid,0.5,7040.0,3105.622013708222,6211.244027416444,828.7559725835563,0.0,1490.6985665799466,2.129569380828495,3.3274521575445233,REDPE_2020,,mid,3.77,8784,2003,SFH,lad,D,6,35.0
1216252,24,6,O'Higgins,6306,6206,Paredones,2024,CL.SFH.RT2.mad.C,190.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,23.625,13251.489648235243,69.74468235913285,coverage_mid,0.5,19877.234472352866,9938.617236176433,19877.234472352866,0.0,3312.8724120588117,4770.536273364688,6.815051819092411,10.648518467331892,coverage_sensitivity,0.75,,,8784,2011,SFH,mad,C,8,190.0
1216252,24,6,O'Higgins,6306,6206,Paredones,2024,CL.SFH.RT2.mad.C,190.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,23.625,13251.489648235243,69.74468235913285,redpe_mid,0.5,7040.0,3520.0,7040.0,0.0,9731.489648235245,1689.6,2.4137142857142857,3.7714285714285714,REDPE_2020,,mid,3.77,8784,2011,SFH,mad,C,8,190.0
1018248,25,6,O'Higgins,6101,6101,Rancagua,2024,CL.SFH.CEV.lad.D,46.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,3.430962343096234,3162.6764588083884,68.75383606105193,coverage_mid,0.5,4744.014688212583,2372.0073441062914,4744.014688212583,0.0,790.6691147020966,1138.5635251710198,1.6265193216728855,2.5414364401138836,coverage_sensitivity,0.75,,,8784,2018,SFH,lad,D,3,46.0
1018248,25,6,O'Higgins,6101,6101,Rancagua,2024,CL.SFH.CEV.lad.D,46.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,3.430962343096234,3162.6764588083884,68.75383606105193,redpe_mid,0.5,7040.0,3162.6764588083884,6325.352917616777,714.6470823832233,0.0,1518.0847002280266,2.168692428897181,3.3885819201518452,REDPE_2020,,mid,3.77,8784,2018,SFH,lad,D,3,46.0
1099445,26,6,O'Higgins,6110,6117,San Vicente,2024,CL.SFH.RT1.lad.D,40.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,2.7162162162162162,3021.871116220813,75.54677790552032,coverage_mid,0.5,4532.806674331219,2266.4033371656096,4532.806674331219,0.0,755.4677790552032,1087.8736018394927,1.5541051454849897,2.428289289820296,coverage_sensitivity,0.75,,,8784,2003,SFH,lad,D,3,40.0
1099445,26,6,O'Higgins,6110,6117,San Vicente,2024,CL.SFH.RT1.lad.D,40.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,2.7162162162162162,3021.871116220813,75.54677790552032,redpe_mid,0.5,7040.0,3021.871116220813,6043.742232441626,996.2577675583743,0.0,1450.4981357859901,2.072140193979986,3.237719053093728,REDPE_2020,,mid,3.77,8784,2003,SFH,lad,D,3,40.0
1205177,27,6,O'Higgins,6301,6201,Pichilemu,2024,CL.SFH.RT2.mad.C,83.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,1.1,8821.286730126798,106.28056301357587,coverage_mid,0.5,13231.930095190197,6615.965047595098,13231.930095190197,0.0,2205.3216825316995,3175.663222845647,4.536661746922353,7.088533979566177,coverage_sensitivity,0.75,,,8784,2011,SFH,mad,C,1,83.0
1205177,27,6,O'Higgins,6301,6201,Pichilemu,2024,CL.SFH.RT2.mad.C,83.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,1.1,8821.286730126798,106.28056301357587,redpe_mid,0.5,7040.0,3519.9999999999995,7039.999999999999,9.094947017729282e-13,5301.286730126798,1689.5999999999997,2.4137142857142853,3.7714285714285705,REDPE_2020,,mid,3.77,8784,2011,SFH,mad,C,1,83.0
1088065,28,6,O'Higgins,6107,6102,Codegua,2024,CL.SFH.preRT.adobe.D,80.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,7.875,5771.519804720958,72.14399755901198,coverage_mid,0.5,8657.279707081438,4328.639853540718,8657.279707081436,1.8189894035458565e-12,1442.879951180239,2077.7471296995445,2.9682101852850638,4.637828414507912,coverage_sensitivity,0.75,,,8784,1990,SFH,adobe,D,8,80.0
1088065,28,6,O'Higgins,6107,6102,Codegua,2024,CL.SFH.preRT.adobe.D,80.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,7.875,5771.519804720958,72.14399755901198,redpe_mid,0.5,7040.0,3519.9999999999995,7039.999999999999,9.094947017729282e-13,2251.519804720958,1689.5999999999997,2.4137142857142853,3.7714285714285705,REDPE_2020,,mid,3.77,8784,1990,SFH,adobe,D,8,80.0
1215978,29,6,O'Higgins,6305,6204,Marchihue,2024,CL.SFH.CEV.mad.D,56.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,14.0,1716.0926682663494,30.644511933327667,coverage_mid,0.5,2574.139002399524,1287.0695011997623,2574.1390023995245,0.0,429.0231670665871,617.7933605758859,0.882561943679837,1.3790030369997452,coverage_sensitivity,0.75,,,8784,2018,SFH,mad,D,8,56.0
1215978,29,6,O'Higgins,6305,6204,Marchihue,2024,CL.SFH.CEV.mad.D,56.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,14.0,1716.0926682663494,30.644511933327667,redpe_mid,0.5,7040.0,1716.0926682663494,3432.185336532699,3607.814663467301,0.0,823.7244807678477,1.1767492582397825,1.83867071599966,REDPE_2020,,mid,3.77,8784,2018,SFH,mad,D,8,56.0
1092076,30,6,O'Higgins,6109,6107,Las Cabras,2024,CL.SFH.preRT.lad.D,78.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,3.661870503597122,4716.882957990572,60.472858435776565,coverage_mid,0.5,7075.3244369858585,3537.662218492929,7075.324436985858,9.094947017729282e-13,1179.220739497643,1698.0778648766059,2.425825521252294,3.7903523769567093,coverage_sensitivity,0.75,,,8784,1990,SFH,lad,D,4,78.0
1092076,30,6,O'Higgins,6109,6107,Las Cabras,2024,CL.SFH.preRT.lad.D,78.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,3.661870503597122,4716.882957990572,60.472858435776565,redpe_mid,0.5,7040.0,3520.0,7040.0,0.0,1196.8829579905723,1689.6,2.4137142857142857,3.7714285714285714,REDPE_2020,,mid,3.77,8784,1990,SFH,lad,D,4,78.0
1120484,31,6,O'Higgins,6112,6115,Rengo,2024,CL.SFH.RT1.lad.D,42.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,2.3333333333333335,3716.2517808632833,88.48218525864961,coverage_mid,0.5,5574.377671294925,2787.1888356474624,5574.377671294925,0.0,929.0629452158213,1337.850641110782,1.9112152015868313,2.986273752479424,coverage_sensitivity,0.75,,,8784,2003,SFH,lad,D,2,42.0
1120484,31,6,O'Higgins,6112,6115,Rengo,2024,CL.SFH.RT1.lad.D,42.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,2.3333333333333335,3716.2517808632833,88.48218525864961,redpe_mid,0.5,7040.0,3520.0,7040.0,0.0,196.25178086328378,1689.6,2.4137142857142857,3.7714285714285714,REDPE_2020,,mid,3.77,8784,2003,SFH,lad,D,2,42.0
1077276,32,6,O'Higgins,6104,6110,Mostazal,2024,CL.SFH.RT1.lad.D,68.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,6.882352941176471,5519.776074562773,81.1731775670996,coverage_mid,0.5,8279.664111844158,4139.832055922079,8279.664111844158,0.0,1379.9440186406937,1987.119386842598,2.8387419812037114,4.435534345630799,coverage_sensitivity,0.75,,,8784,2003,SFH,lad,D,7,68.0
1077276,32,6,O'Higgins,6104,6110,Mostazal,2024,CL.SFH.RT1.lad.D,68.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,6.882352941176471,5519.776074562773,81.1731775670996,redpe_mid,0.5,7040.0,3519.9999999999995,7039.999999999999,9.094947017729282e-13,1999.7760745627725,1689.5999999999997,2.4137142857142853,3.7714285714285705,REDPE_2020,,mid,3.77,8784,2003,SFH,lad,D,7,68.0
1141817,33,6,O'Higgins,6114,6111,Olivar,2024,CL.SFH.CEV.mad.D,135.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,3.9583333333333335,5481.538484209495,40.60398877192219,coverage_mid,0.5,8222.307726314244,4111.153863157122,8222.307726314244,0.0,1370.3846210523736,1973.3538543154186,2.8190769347363123,4.404807710525488,coverage_sensitivity,0.75,,,8784,2018,SFH,mad,D,4,135.0
1141817,33,6,O'Higgins,6114,6111,Olivar,2024,CL.SFH.CEV.mad.D,135.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,3.9583333333333335,5481.538484209495,40.60398877192219,redpe_mid,0.5,7040.0,3520.0000000000005,7040.000000000001,0.0,1961.5384842094954,1689.6000000000001,2.4137142857142857,3.7714285714285714,REDPE_2020,,mid,3.77,8784,2018,SFH,mad,D,4,135.0
1176689,34,6,O'Higgins,6202,6303,Chimbarongo,2024,CL.SFH.preRT.lad.D,53.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,4.096153846153846,3398.1007806208095,64.11510906831715,coverage_mid,0.5,5097.151170931214,2548.575585465607,5097.151170931214,0.0,849.5251951552019,1223.3162810234915,1.7475946871764163,2.7306166987131504,coverage_sensitivity,0.75,,,8784,1990,SFH,lad,D,4,53.0
1176689,34,6,O'Higgins,6202,6303,Chimbarongo,2024,CL.SFH.preRT.lad.D,53.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,4.096153846153846,3398.1007806208095,64.11510906831715,redpe_mid,0.5,7040.0,3398.1007806208095,6796.201561241619,243.79843875838105,0.0,1631.0883746979887,2.330126249568555,3.640822264950867,REDPE_2020,,mid,3.77,8784,1990,SFH,lad,D,4,53.0
1212967,35,6,O'Higgins,6303,6203,Litueche,2024,CL.SFH.post2021.mad.C,100.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,14.833333333333334,7943.696364984037,79.43696364984038,coverage_mid,0.5,11915.544547476056,5957.772273738028,11915.544547476056,0.0,1985.9240912460082,2859.7306913942534,4.085329559134648,6.383327436147887,coverage_sensitivity,0.75,,,8784,2022,SFH,mad,C,8,100.0
1212967,35,6,O'Higgins,6303,6203,Litueche,2024,CL.SFH.post2021.mad.C,100.0,1,276334,71629,0.25921167862079947,0.07270134483633596,2046.5428571428572,35,14.833333333333334,7943.696364984037,79.43696364984038,redpe_mid,0.5,7040.0,3520.0000000000005,7040.000000000001,0.0,4423.696364984036,1689.6000000000001,2.4137142857142857,3.7714285714285714,REDPE_2020,,mid,3.77,8784,2022,SFH,mad,C,8,100.0
1440031,1,7,Maule,7210,7110,San Rafael,2024,CL.SFH.preRT.lad.D,37.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,2.7777777777777777,2842.608336027233,76.82725232506034,coverage_mid,0.5,4263.912504040849,2131.9562520204245,4263.912504040849,0.0,710.6520840068088,1023.3390009698037,1.461912858528291,2.284238841450455,coverage_sensitivity,0.75,,,8784,1990,SFH,lad,D,3,37.0
1440031,1,7,Maule,7210,7110,San Rafael,2024,CL.SFH.preRT.lad.D,37.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,2.7777777777777777,2842.608336027233,76.82725232506034,redpe_mid,0.5,9980.0,2842.608336027233,5685.216672054466,4294.783327945534,0.0,1364.4520012930718,1.9492171447043882,3.0456517886006065,REDPE_2020,,mid,5.345000000000001,8784,1990,SFH,lad,D,3,37.0
1407406,2,7,Maule,7205,7107,Pencahue,2024,CL.SFH.CEV.lad.D,56.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,1.7777777777777777,3653.7943864414547,65.2463283293117,coverage_mid,0.5,5480.6915796621815,2740.3457898310908,5480.6915796621815,0.0,913.4485966103636,1315.3659791189236,1.8790942558841766,2.936084774819026,coverage_sensitivity,0.75,,,8784,2018,SFH,lad,D,2,56.0
1407406,2,7,Maule,7205,7107,Pencahue,2024,CL.SFH.CEV.lad.D,56.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,1.7777777777777777,3653.7943864414547,65.2463283293117,redpe_mid,0.5,9980.0,3653.7943864414547,7307.588772882909,2672.4112271170907,0.0,1753.8213054918983,2.505459007845569,3.914779699758702,REDPE_2020,,mid,5.345000000000001,8784,2018,SFH,lad,D,2,56.0
1279174,3,7,Maule,7103,7306,Romeral,2024,CL.SFH.RT1.lad.D,66.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,4.05,11905.528181006888,180.3867906213165,coverage_mid,0.5,17858.292271510334,8929.146135755167,17858.292271510334,0.0,2976.3820452517225,4285.99014516248,6.122843064517829,9.566942288309107,coverage_sensitivity,0.75,,,8784,2003,SFH,lad,D,4,66.0
1279174,3,7,Maule,7103,7306,Romeral,2024,CL.SFH.RT1.lad.D,66.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,4.05,11905.528181006888,180.3867906213165,redpe_mid,0.5,9980.0,4989.999999999999,9979.999999999998,1.8189894035458565e-12,6915.52818100689,2395.1999999999994,3.421714285714285,5.34642857142857,REDPE_2020,,mid,5.345000000000001,8784,2003,SFH,lad,D,4,66.0
1428174,4,7,Maule,7207,7103,Curepto,2024,CL.SFH.RT2.lad.E,117.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,9.192307692307692,10627.363886160274,90.83216996718183,coverage_mid,0.5,15941.045829240411,7970.522914620206,15941.045829240413,0.0,2656.8409715400685,3825.850999017699,5.4655014271681415,8.53984597995022,coverage_sensitivity,0.75,,,8784,2011,SFH,lad,E,8,117.0
1428174,4,7,Maule,7207,7103,Curepto,2024,CL.SFH.RT2.lad.E,117.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,9.192307692307692,10627.363886160274,90.83216996718183,redpe_mid,0.5,9980.0,4990.0,9980.0,0.0,5637.363886160273,2395.2,3.4217142857142853,5.346428571428571,REDPE_2020,,mid,5.345000000000001,8784,2011,SFH,lad,E,8,117.0
1506029,5,7,Maule,7310,7406,San Javier,2024,CL.SFH.post2021.mad.D,84.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,11.0,4069.1158927362285,48.441855865907485,coverage_mid,0.5,6103.673839104343,3051.836919552171,6103.673839104342,9.094947017729282e-13,1017.2789731840571,1464.881721385042,2.092688173407203,3.269825270948755,coverage_sensitivity,0.75,,,8784,2022,SFH,mad,D,8,84.0
1506029,5,7,Maule,7310,7406,San Javier,2024,CL.SFH.post2021.mad.D,84.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,11.0,4069.1158927362285,48.441855865907485,redpe_mid,0.5,9980.0,4069.1158927362285,8138.231785472457,1841.768214527543,0.0,1953.1756285133897,2.790250897876271,4.359767027931674,REDPE_2020,,mid,5.345000000000001,8784,2022,SFH,mad,D,8,84.0
1473118,6,7,Maule,7302,7408,Yerbas Buenas,2024,CL.SFH.CEV.mad.D,155.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,15.714285714285714,5911.196769932565,38.136753354403645,coverage_mid,0.5,8866.795154898848,4433.397577449424,8866.795154898848,0.0,1477.7991924831413,2128.0308371757233,3.040044053108176,4.750068832981525,coverage_sensitivity,0.75,,,8784,2018,SFH,mad,D,8,155.0
1473118,6,7,Maule,7302,7408,Yerbas Buenas,2024,CL.SFH.CEV.mad.D,155.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,15.714285714285714,5911.196769932565,38.136753354403645,redpe_mid,0.5,9980.0,4990.0,9980.0,0.0,921.1967699325651,2395.2,3.4217142857142853,5.346428571428571,REDPE_2020,,mid,5.345000000000001,8784,2018,SFH,mad,D,8,155.0
1494315,7,7,Maule,7305,7404,Parral,2024,CL.SFH.RT2.lad.D,64.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,2.75,6120.618969286942,95.63467139510847,coverage_mid,0.5,9180.928453930414,4590.464226965206,9180.928453930412,1.8189894035458565e-12,1530.1547423217353,2203.422828943299,3.147746898490427,4.918354528891292,coverage_sensitivity,0.75,,,8784,2011,SFH,lad,D,3,64.0
1494315,7,7,Maule,7305,7404,Parral,2024,CL.SFH.RT2.lad.D,64.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,2.75,6120.618969286942,95.63467139510847,redpe_mid,0.5,9980.0,4990.0,9980.0,0.0,1130.618969286942,2395.2,3.4217142857142853,5.346428571428571,REDPE_2020,,mid,5.345000000000001,8784,2011,SFH,lad,D,3,64.0
1293475,8,7,Maule,7108,7304,Molina,2024,CL.SFH.preRT.adobe.D,120.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,1.5769230769230769,22449.420272459323,187.07850227049437,coverage_mid,0.5,33674.13040868899,16837.065204344493,33674.13040868899,0.0,5612.35506811483,8081.791298085357,11.545416140121938,18.039712718940528,coverage_sensitivity,0.75,,,8784,1990,SFH,adobe,D,2,120.0
1293475,8,7,Maule,7108,7304,Molina,2024,CL.SFH.preRT.adobe.D,120.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,1.5769230769230769,22449.420272459323,187.07850227049437,redpe_mid,0.5,9980.0,4990.0,9980.0,0.0,17459.420272459327,2395.2,3.4217142857142853,5.346428571428571,REDPE_2020,,mid,5.345000000000001,8784,1990,SFH,adobe,D,2,120.0
1448378,9,7,Maule,7301,7401,Linares,2024,CL.SFH.preRT.lad.D,34.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,2.404255319148936,4992.887551539406,146.84963386880605,coverage_mid,0.5,7489.331327309108,3744.665663654553,7489.331327309106,1.8189894035458565e-12,1248.221887884852,1797.4395185541857,2.567770740791694,4.012141782487022,coverage_sensitivity,0.75,,,8784,1990,SFH,lad,D,2,34.0
1448378,9,7,Maule,7301,7401,Linares,2024,CL.SFH.preRT.lad.D,34.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,2.404255319148936,4992.887551539406,146.84963386880605,redpe_mid,0.5,9980.0,4989.999999999998,9979.999999999996,3.637978807091713e-12,2.8875515394065623,2395.199999999999,3.4217142857142844,5.346428571428569,REDPE_2020,,mid,5.345000000000001,8784,1990,SFH,lad,D,2,34.0
1480196,10,7,Maule,7304,7403,Longaví,2024,CL.SFH.RT2.lad.D,43.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,18.2,3679.6779941163873,85.57390683991598,coverage_mid,0.5,5519.516991174581,2759.75849558729,5519.51699117458,9.094947017729282e-13,919.919498529097,1324.6840778818992,1.8924058255455702,2.9568841024149535,coverage_sensitivity,0.75,,,8784,2011,SFH,lad,D,8,43.0
1480196,10,7,Maule,7304,7403,Longaví,2024,CL.SFH.RT2.lad.D,43.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,18.2,3679.6779941163873,85.57390683991598,redpe_mid,0.5,9980.0,3679.6779941163873,7359.3559882327745,2620.6440117672255,0.0,1766.2454371758658,2.5232077673940942,3.942512136553272,REDPE_2020,,mid,5.345000000000001,8784,2011,SFH,lad,D,8,43.0
1438614,11,7,Maule,7209,7104,Empedrado,2024,CL.SFH.RT1.mad.E,30.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,2.5625,3625.9218752623783,120.86406250874595,coverage_mid,0.5,5438.8828128935675,2719.4414064467837,5438.8828128935675,0.0,906.4804688155946,1305.3318750944563,1.864759821563509,2.913687221192983,coverage_sensitivity,0.75,,,8784,2003,SFH,mad,E,3,30.0
1438614,11,7,Maule,7209,7104,Empedrado,2024,CL.SFH.RT1.mad.E,30.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,2.5625,3625.9218752623783,120.86406250874595,redpe_mid,0.5,9980.0,3625.9218752623783,7251.843750524757,2728.1562494752434,0.0,1740.4425001259415,2.486346428751345,3.8849162949239764,REDPE_2020,,mid,5.345000000000001,8784,2003,SFH,mad,E,3,30.0
1527022,12,7,Maule,7401,7201,Cauquenes,2024,CL.SFH.preRT.lad.E,140.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,2.736842105263158,16127.11733241274,115.19369523151957,coverage_mid,0.5,24190.67599861911,12095.337999309555,24190.67599861911,0.0,4031.779333103183,5805.7622396685865,8.293946056669409,12.95929071354595,coverage_sensitivity,0.75,,,8784,1990,SFH,lad,E,3,140.0
1527022,12,7,Maule,7401,7201,Cauquenes,2024,CL.SFH.preRT.lad.E,140.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,2.736842105263158,16127.11733241274,115.19369523151957,redpe_mid,0.5,9980.0,4989.999999999999,9979.999999999998,1.8189894035458565e-12,11137.117332412738,2395.1999999999994,3.421714285714285,5.34642857142857,REDPE_2020,,mid,5.345000000000001,8784,1990,SFH,lad,E,3,140.0
